itemID,class1,class2
item27911,forum,Celebrities
item27912,forum,Series
item27913,forum,Celebrities
item27914,forum,Series
item27915,gallery,Movies
item27916,sub-topic item,Celebrities
item27917,forum,VideoGames
item27918,gallery,VideoGames
item27919,gallery,Celebrities
item27920,gallery,VideoGames
item27921,sub-topic item,Movies
item27922,sub-topic item,Series
item27923,gallery,Other
item27924,contest,None
item27925,gallery,Movies
item27926,forum,Comic
item27927,sub-topic item,Music
item27928,gallery,Series
item27929,forum,Series
item27930,gallery,TV
item27931,gallery,Celebrities
item27932,sub-topic item,VideoGames
item27933,sub-topic item,None
item27934,sub-topic item,None
item27935,gallery,None
item27936,sub-topic item,VideoGames
item27937,sub-topic item,TV
item27938,sub-topic item,VideoGames
item27939,gallery,VideoGames
item27940,topic item,Music
item27941,sub-topic item,Music
item27942,sub-topic item,Celebrities
item27943,sub-topic item,None
item27944,forum,TV
item27945,sub-topic item,Movies
item27946,sub-topic item,Other
item27947,gallery,TV
item27948,sub-topic item,Series
item27949,sub-topic item,None
item27950,sub-topic item,None
item27951,gallery,Movies
item27952,sub-topic item,Movies
item27953,forum,Celebrities
item27954,sub-topic item,Other
item27955,sub-topic item,Celebrities
item27956,gallery,Movies
item27957,gallery,Movies
item27958,gallery,Series
item27959,gallery,Movies
item27960,sub-topic item,Series
item27961,sub-topic item,Movies
item27962,sub-topic item,News
item27963,gallery,Celebrities
item27964,gallery,Celebrities
item27965,gallery,TV
item27966,sub-topic item,Movies
item27967,contest,None
item27968,forum,Series
item27969,sub-topic item,Movies
item27970,sub-topic item,None
item27971,forum,Tech
item27972,sub-topic item,Celebrities
item27973,forum,Celebrities
item27974,gallery,None
item27975,sub-topic item,Celebrities
item27976,forum,TV
item27977,sub-topic item,VideoGames
item27978,sub-topic item,Other
item27979,sub-topic item,Other
item27980,gallery,Celebrities
item27981,sub-topic item,Comic
item27982,forum,TV
item27983,forum,Tech
item27984,sub-topic item,News
item27985,other,None
item27986,gallery,Celebrities
item27987,sub-topic item,None
item27988,other,None
item27989,sub-topic item,Series
item27990,sub-topic item,None
item27991,sub-topic item,VideoGames
item27992,sub-topic item,TV
item27993,contest,None
item27994,sub-topic item,None
item27995,gallery,VideoGames
item27996,topic item,TV
item27997,gallery,Movies
item27998,sub-topic item,Other
item27999,sub-topic item,Celebrities
item28000,sub-topic item,Movies
item28001,gallery,Movies
item28002,sub-topic item,Celebrities
item28003,sub-topic item,Movies
item28004,gallery,Series
item28005,sub-topic item,TV
item28006,sub-topic item,Series
item28007,sub-topic item,TV
item28008,contest,None
item28009,sub-topic item,Celebrities
item28010,sub-topic item,None
item28011,sub-topic item,Celebrities
item28012,gallery,Music
item28013,forum,Tech
item28014,gallery,Tech
item28015,sub-topic item,Movies
item28016,forum,Celebrities
item28017,sub-topic item,VideoGames
item28018,sub-topic item,Celebrities
item28019,forum,Series
item28020,contest,None
item28021,sub-topic item,Movies
item28022,forum,Movies
item28023,contest,None
item28024,gallery,Movies
item28025,forum,Celebrities
item28026,sub-topic item,Celebrities
item28027,sub-topic item,Movies
item28028,gallery,Celebrities
item28029,sub-topic item,Celebrities
item28030,forum,Celebrities
item28031,gallery,Other
item28032,forum,TV
item28033,sub-topic item,Series
item28034,sub-topic item,Series
item28035,sub-topic item,VideoGames
item28036,forum,Series
item28037,sub-topic item,News
item28038,sub-topic item,VideoGames
item28039,sub-topic item,TV
item28040,sub-topic item,Music
item28041,forum,Celebrities
item28042,sub-topic item,Tech
item28043,other,None
item28044,forum,TV
item28045,sub-topic item,Series
item28046,gallery,Series
item28047,sub-topic item,VideoGames
item28048,sub-topic item,Music
item28049,sub-topic item,Series
item28050,sub-topic item,Celebrities
item28051,sub-topic item,Movies
item28052,sub-topic item,Movies
item28053,forum,Tech
item28054,sub-topic item,Series
item28055,gallery,Other
item28056,sub-topic item,Series
item28057,forum,Celebrities
item28058,sub-topic item,Series
item28059,forum,TV
item28060,sub-topic item,Series
item28061,sub-topic item,Music
item28062,sub-topic item,Series
item28063,sub-topic item,Tech
item28064,sub-topic item,Movies
item28065,sub-topic item,VideoGames
item28066,forum,Celebrities
item28067,sub-topic item,Celebrities
item28068,forum,Series
item28069,forum,Series
item28070,sub-topic item,None
item28071,sub-topic item,Music
item28072,sub-topic item,News
item28073,sub-topic item,None
item28074,sub-topic item,None
item28075,sub-topic item,Celebrities
item28076,sub-topic item,Celebrities
item28077,sub-topic item,Celebrities
item28078,gallery,Series
item28079,gallery,Series
item28080,sub-topic item,None
item28081,sub-topic item,Celebrities
item28082,sub-topic item,Celebrities
item28083,gallery,TV
item28084,sub-topic item,Series
item28085,sub-topic item,Celebrities
item28086,forum,Series
item28087,sub-topic item,TV
item28088,sub-topic item,Series
item28089,gallery,None
item28090,sub-topic item,TV
item28091,sub-topic item,Movies
item28092,sub-topic item,Celebrities
item28093,sub-topic item,Series
item28094,forum,Celebrities
item28095,sub-topic item,Other
item28096,sub-topic item,News
item28097,gallery,Music
item28098,sub-topic item,Series
item28099,gallery,Series
item28100,sub-topic item,VideoGames
item28101,gallery,Comic
item28102,gallery,VideoGames
item28103,gallery,Celebrities
item28104,gallery,VideoGames
item28105,sub-topic item,Celebrities
item28106,gallery,Celebrities
item28107,gallery,Comic
item28108,forum,Series
item28109,gallery,TV
item28110,gallery,TV
item28111,sub-topic item,Series
item28112,sub-topic item,TV
item28113,user item,None
item28114,sub-topic item,Celebrities
item28115,contest,None
item28116,sub-topic item,Series
item28117,sub-topic item,VideoGames
item28118,sub-topic item,VideoGames
item28119,sub-topic item,Celebrities
item28120,sub-topic item,News
item28121,forum,TV
item28122,gallery,TV
item28123,sub-topic item,Music
item28124,sub-topic item,TV
item28125,gallery,Movies
item28126,forum,Series
item28127,gallery,Series
item28128,forum,Celebrities
item28129,other,None
item28130,contest,None
item28131,sub-topic item,None
item28132,forum,Other
item28133,gallery,None
item28134,sub-topic item,Other
item28135,sub-topic item,Movies
item28136,gallery,Movies
item28137,gallery,TV
item28138,gallery,TV
item28139,gallery,TV
item28140,sub-topic item,Series
item28141,sub-topic item,Celebrities
item28142,sub-topic item,Series
item28143,sub-topic item,TV
item28144,sub-topic item,Celebrities
item28145,sub-topic item,Celebrities
item28146,gallery,Series
item28147,gallery,VideoGames
item28148,gallery,None
item28149,sub-topic item,Series
item28150,gallery,VideoGames
item28151,gallery,Series
item28152,gallery,None
item28153,gallery,None
item28154,sub-topic item,Series
item28155,gallery,None
item28156,forum,Series
item28157,gallery,Series
item28158,sub-topic item,None
item28159,sub-topic item,TV
item28160,forum,TV
item28161,sub-topic item,TV
item28162,sub-topic item,TV
item28163,gallery,None
item28164,gallery,Series
item28165,gallery,Celebrities
item28166,gallery,Celebrities
item28167,gallery,Series
item28168,sub-topic item,Celebrities
item28169,sub-topic item,Comic
item28170,gallery,Movies
item28171,sub-topic item,Celebrities
item28172,sub-topic item,Movies
item28173,sub-topic item,Other
item28174,gallery,None
item28175,sub-topic item,Movies
item28176,gallery,None
item28177,gallery,None
item28178,forum,TV
item28179,forum,TV
item28180,forum,TV
item28181,gallery,None
item28182,sub-topic item,Series
item28183,sub-topic item,Series
item28184,forum,TV
item28185,gallery,Movies
item28186,sub-topic item,Series
item28187,gallery,TV
item28188,gallery,TV
item28189,gallery,TV
item28190,gallery,TV
item28191,gallery,TV
item28192,gallery,TV
item28193,forum,Music
item28194,gallery,Series
item28195,gallery,Series
item28196,forum,VideoGames
item28197,sub-topic item,Movies
item28198,sub-topic item,Series
item28199,sub-topic item,Music
item28200,forum,TV
item28201,gallery,Movies
item28202,gallery,Movies
item28203,gallery,VideoGames
item28204,sub-topic item,None
item28205,sub-topic item,Movies
item28206,sub-topic item,None
item28207,gallery,Series
item28208,sub-topic item,None
item28209,sub-topic item,VideoGames
item28210,other,None
item28211,gallery,Movies
item28212,gallery,Movies
item28213,contest,None
item28214,forum,TV
item28215,forum,TV
item28216,sub-topic item,Movies
item28217,sub-topic item,Celebrities
item28218,forum,TV
item28219,gallery,VideoGames
item28220,gallery,Tech
item28221,contest,None
item28222,gallery,None
item28223,sub-topic item,Celebrities
item28224,other,None
item28225,sub-topic item,VideoGames
item28226,gallery,Series
item28227,gallery,Series
item28228,forum,TV
item28229,forum,News
item28230,gallery,Series
item28231,gallery,Music
item28232,gallery,VideoGames
item28233,sub-topic item,TV
item28234,gallery,TV
item28235,gallery,TV
item28236,gallery,Movies
item28237,sub-topic item,None
item28238,gallery,TV
item28239,sub-topic item,Series
item28240,gallery,VideoGames
item28241,forum,Series
item28242,sub-topic item,Movies
item28243,gallery,Celebrities
item28244,sub-topic item,TV
item28245,sub-topic item,Series
item28246,sub-topic item,Celebrities
item28247,gallery,TV
item28248,sub-topic item,Series
item28249,sub-topic item,Movies
item28250,forum,News
item28251,gallery,Movies
item28252,forum,TV
item28253,gallery,Series
item28254,gallery,Series
item28255,gallery,Comic
item28256,gallery,Series
item28257,gallery,None
item28258,sub-topic item,TV
item28259,sub-topic item,Movies
item28260,sub-topic item,Celebrities
item28261,sub-topic item,None
item28262,sub-topic item,Music
item28263,sub-topic item,VideoGames
item28264,forum,TV
item28265,sub-topic item,None
item28266,sub-topic item,Movies
item28267,sub-topic item,Series
item28268,gallery,Movies
item28269,gallery,Movies
item28270,gallery,Series
item28271,forum,Celebrities
item28272,sub-topic item,Series
item28273,sub-topic item,Series
item28274,forum,Celebrities
item28275,gallery,Tech
item28276,gallery,Music
item28277,gallery,Movies
item28278,forum,TV
item28279,sub-topic item,Celebrities
item28280,sub-topic item,Comic
item28281,other,None
item28282,gallery,TV
item28283,sub-topic item,TV
item28284,gallery,None
item28285,sub-topic item,Series
item28286,sub-topic item,Series
item28287,forum,Movies
item28288,gallery,Series
item28289,gallery,Series
item28290,sub-topic item,Celebrities
item28291,sub-topic item,Celebrities
item28292,sub-topic item,Series
item28293,sub-topic item,Celebrities
item28294,user item,None
item28295,forum,Series
item28296,sub-topic item,Series
item28297,gallery,Series
item28298,sub-topic item,None
item28299,gallery,VideoGames
item28300,sub-topic item,Series
item28301,gallery,Movies
item28302,gallery,None
item28303,sub-topic item,None
item28304,sub-topic item,Series
item28305,forum,Music
item28306,other,None
item28307,sub-topic item,TV
item28308,sub-topic item,Tech
item28309,sub-topic item,TV
item28310,sub-topic item,News
item28311,sub-topic item,Other
item28312,gallery,None
item28313,gallery,TV
item28314,sub-topic item,Celebrities
item28315,sub-topic item,Other
item28316,gallery,Movies
item28317,gallery,Tech
item28318,sub-topic item,Celebrities
item28319,sub-topic item,None
item28320,gallery,Comic
item28321,sub-topic item,Comic
item28322,gallery,Celebrities
item28323,user item,None
item28324,gallery,Series
item28325,user item,None
item28326,sub-topic item,None
item28327,other,None
item28328,sub-topic item,TV
item28329,sub-topic item,Movies
item28330,forum,Music
item28331,sub-topic item,None
item28332,sub-topic item,Series
item28333,sub-topic item,VideoGames
item28334,contest,None
item28335,sub-topic item,VideoGames
item28336,sub-topic item,None
item28337,gallery,Movies
item28338,gallery,Movies
item28339,gallery,Movies
item28340,gallery,Movies
item28341,gallery,Movies
item28342,gallery,Movies
item28343,gallery,Movies
item28344,gallery,None
item28345,forum,Series
item28346,gallery,Movies
item28347,gallery,Movies
item28348,gallery,Movies
item28349,gallery,Series
item28350,sub-topic item,Movies
item28351,forum,Music
item28352,sub-topic item,Series
item28353,gallery,Movies
item28354,gallery,Movies
item28355,gallery,Series
item28356,gallery,None
item28357,forum,Series
item28358,gallery,None
item28359,forum,Comic
item28360,sub-topic item,TV
item28361,other,None
item28362,sub-topic item,VideoGames
item28363,forum,Series
item28364,gallery,Movies
item28365,sub-topic item,Celebrities
item28366,forum,TV
item28367,other,None
item28368,sub-topic item,Celebrities
item28369,sub-topic item,TV
item28370,sub-topic item,Movies
item28371,sub-topic item,VideoGames
item28372,gallery,Movies
item28373,sub-topic item,Other
item28374,sub-topic item,Comic
item28375,sub-topic item,Celebrities
item28376,gallery,Movies
item28377,gallery,TV
item28378,other,None
item28379,sub-topic item,Series
item28380,topic item,Celebrities
item28381,sub-topic item,Series
item28382,contest,None
item28383,sub-topic item,Movies
item28384,sub-topic item,Series
item28385,contest,None
item28386,gallery,TV
item28387,gallery,TV
item28388,sub-topic item,Music
item28389,sub-topic item,None
item28390,gallery,Series
item28391,topic item,Movies
item28392,sub-topic item,Celebrities
item28393,forum,Series
item28394,sub-topic item,None
item28395,forum,Tech
item28396,sub-topic item,Other
item28397,sub-topic item,Celebrities
item28398,sub-topic item,Music
item28399,sub-topic item,Music
item28400,sub-topic item,VideoGames
item28401,sub-topic item,VideoGames
item28402,gallery,VideoGames
item28403,sub-topic item,Other
item28404,sub-topic item,Series
item28405,sub-topic item,Movies
item28406,sub-topic item,TV
item28407,gallery,Other
item28408,gallery,Other
item28409,gallery,Other
item28410,gallery,Other
item28411,sub-topic item,Movies
item28412,sub-topic item,Celebrities
item28413,sub-topic item,None
item28414,sub-topic item,Movies
item28415,gallery,Movies
item28416,gallery,TV
item28417,sub-topic item,Celebrities
item28418,forum,VideoGames
item28419,sub-topic item,Movies
item28420,gallery,Series
item28421,gallery,TV
item28422,forum,TV
item28423,sub-topic item,VideoGames
item28424,sub-topic item,Movies
item28425,sub-topic item,News
item28426,sub-topic item,Movies
item28427,gallery,Series
item28428,gallery,Series
item28429,gallery,Movies
item28430,sub-topic item,Movies
item28431,forum,Movies
item28432,sub-topic item,Movies
item28433,gallery,Movies
item28434,sub-topic item,None
item28435,gallery,None
item28436,gallery,Celebrities
item28437,sub-topic item,TV
