user,timestamp,requested_page,referrer_page
276,2019-07-02 18:39:08,71,108
906,2019-07-03 13:27:59,164,119
928,2019-07-03 07:16:48,181,75
594,2019-07-02 08:54:48,165,11
369,2019-07-02 23:40:50,116,193
904,2019-07-01 03:00:13,36,88
168,2019-07-02 22:58:55,112,12
842,2019-07-03 01:15:04,18,68
333,2019-07-03 15:54:14,156,47
278,2019-07-03 06:49:07,163,122
380,2019-07-01 17:15:31,75,124
355,2019-07-02 01:09:34,137,3
494,2019-07-03 07:46:19,62,104
701,2019-07-03 16:24:31,4,79
224,2019-07-01 15:10:17,109,113
988,2019-07-01 16:35:17,34,2
854,2019-07-01 10:20:00,30,89
577,2019-07-03 00:11:52,38,195
868,2019-07-03 23:02:43,124,104
188,2019-07-03 14:19:25,79,143
69,2019-07-01 19:51:13,25,9
972,2019-07-02 18:31:19,63,98
315,2019-07-01 07:45:11,161,115
754,2019-07-01 06:01:03,187,79
593,2019-07-01 09:10:36,78,198
376,2019-07-03 09:32:17,86,199
671,2019-07-03 20:41:44,160,39
971,2019-07-03 09:51:15,155,74
754,2019-07-03 14:51:38,34,117
61,2019-07-03 10:42:17,0,81
723,2019-07-03 02:38:14,124,127
793,2019-07-03 12:25:17,59,135
353,2019-07-01 08:23:00,142,142
341,2019-07-02 00:19:16,35,132
929,2019-07-03 06:13:43,172,85
136,2019-07-02 07:20:25,21,23
151,2019-07-03 11:25:22,121,180
130,2019-07-03 13:06:09,197,159
594,2019-07-01 17:00:44,49,48
342,2019-07-02 09:29:11,185,177
145,2019-07-02 13:03:56,45,75
303,2019-07-02 15:26:08,140,168
242,2019-07-01 04:54:42,151,17
282,2019-07-01 12:39:07,117,44
533,2019-07-02 04:54:52,104,49
680,2019-07-01 07:43:11,120,188
29,2019-07-03 14:38:26,47,138
260,2019-07-02 09:24:57,161,118
204,2019-07-03 22:54:39,184,188
928,2019-07-02 08:32:05,86,192
477,2019-07-01 17:40:41,137,0
588,2019-07-02 14:33:59,196,185
727,2019-07-03 11:07:34,128,50
551,2019-07-01 15:25:28,172,50
941,2019-07-01 01:51:48,32,199
347,2019-07-03 21:40:59,24,41
490,2019-07-01 07:04:45,137,69
892,2019-07-02 06:26:09,194,130
407,2019-07-01 16:27:05,114,26
222,2019-07-02 20:14:21,176,136
679,2019-07-01 07:52:00,109,31
423,2019-07-02 01:48:12,52,67
543,2019-07-03 22:07:48,131,192
831,2019-07-03 11:59:52,171,175
28,2019-07-03 07:02:35,134,167
290,2019-07-01 03:27:17,117,130
433,2019-07-01 09:35:45,110,177
13,2019-07-03 16:43:50,98,164
733,2019-07-03 00:54:31,49,146
94,2019-07-02 20:24:06,64,129
944,2019-07-03 20:38:17,54,76
955,2019-07-02 02:08:22,89,37
131,2019-07-02 04:41:13,149,185
827,2019-07-01 01:17:02,141,112
470,2019-07-02 17:45:20,146,15
597,2019-07-03 17:00:00,2,112
558,2019-07-01 00:41:00,47,140
969,2019-07-01 03:56:35,84,93
759,2019-07-03 15:09:50,89,162
248,2019-07-01 18:30:00,90,27
394,2019-07-01 12:01:01,49,121
970,2019-07-01 05:23:45,187,114
364,2019-07-03 18:03:52,68,103
140,2019-07-03 19:09:38,24,96
972,2019-07-01 14:44:21,125,173
426,2019-07-02 18:14:07,134,101
547,2019-07-01 22:41:02,106,130
120,2019-07-03 20:39:34,145,69
695,2019-07-01 15:17:31,69,119
398,2019-07-01 11:56:12,40,121
844,2019-07-03 12:31:05,108,116
484,2019-07-03 04:53:53,16,44
299,2019-07-03 11:36:32,185,166
644,2019-07-02 02:41:40,89,135
661,2019-07-01 19:22:35,122,17
634,2019-07-02 20:21:10,164,152
52,2019-07-02 10:20:13,139,7
471,2019-07-03 13:26:20,133,29
846,2019-07-03 18:10:03,125,153
841,2019-07-03 22:14:19,17,37
724,2019-07-01 16:50:31,66,75
190,2019-07-03 13:58:16,7,16
240,2019-07-03 01:00:02,72,17
504,2019-07-01 21:03:30,128,175
803,2019-07-03 16:52:53,192,39
121,2019-07-03 09:31:34,122,63
115,2019-07-02 12:20:49,135,85
668,2019-07-03 17:10:56,52,146
231,2019-07-02 18:43:42,87,8
86,2019-07-03 13:53:45,77,44
133,2019-07-03 03:53:56,160,190
448,2019-07-01 08:58:00,119,33
378,2019-07-02 17:50:10,125,155
174,2019-07-02 06:19:55,126,187
808,2019-07-02 17:05:22,134,26
185,2019-07-03 02:54:40,20,54
342,2019-07-01 09:23:57,40,120
14,2019-07-01 06:37:04,126,166
316,2019-07-03 20:28:27,6,129
162,2019-07-02 14:38:32,73,136
966,2019-07-02 22:12:23,98,162
965,2019-07-02 15:11:17,120,132
277,2019-07-01 19:18:41,178,76
806,2019-07-02 00:38:30,160,142
247,2019-07-01 12:01:22,83,12
756,2019-07-02 05:36:42,33,123
444,2019-07-03 09:33:17,93,36
953,2019-07-01 11:20:00,7,67
376,2019-07-03 19:10:22,50,129
135,2019-07-02 18:09:14,62,136
334,2019-07-02 15:08:01,76,184
980,2019-07-02 01:19:22,60,45
269,2019-07-01 10:17:25,24,183
744,2019-07-02 01:19:26,158,133
143,2019-07-03 20:44:10,146,60
73,2019-07-02 18:32:25,110,113
806,2019-07-03 19:16:19,126,158
898,2019-07-01 13:14:51,77,133
162,2019-07-03 13:32:26,164,195
285,2019-07-03 23:24:47,105,31
371,2019-07-01 20:36:14,182,16
291,2019-07-03 01:52:34,28,36
397,2019-07-02 04:59:22,58,148
412,2019-07-02 07:54:31,186,176
342,2019-07-01 05:04:08,61,190
191,2019-07-03 22:51:48,116,146
412,2019-07-03 14:09:21,156,89
899,2019-07-02 14:55:41,62,123
472,2019-07-03 05:07:23,178,121
603,2019-07-01 07:08:59,63,198
582,2019-07-03 14:52:23,39,157
224,2019-07-03 13:30:15,127,37
956,2019-07-02 19:01:51,166,137
483,2019-07-01 00:18:14,34,10
79,2019-07-03 14:18:06,140,68
12,2019-07-03 16:29:55,150,64
795,2019-07-03 07:34:56,139,18
298,2019-07-02 15:43:25,199,179
242,2019-07-03 21:44:17,62,110
342,2019-07-03 03:35:13,75,32
405,2019-07-03 07:10:47,44,137
497,2019-07-02 17:21:23,62,27
833,2019-07-01 09:12:08,53,111
90,2019-07-02 21:40:06,105,126
295,2019-07-02 13:19:39,107,190
672,2019-07-01 14:03:45,104,22
695,2019-07-02 00:00:58,73,64
99,2019-07-02 20:06:02,95,141
645,2019-07-01 17:53:09,31,165
795,2019-07-02 05:04:16,53,134
620,2019-07-01 13:10:25,47,134
607,2019-07-01 11:05:50,158,15
427,2019-07-02 10:15:23,135,73
372,2019-07-03 18:16:02,192,62
343,2019-07-02 07:46:29,44,127
373,2019-07-01 18:22:10,166,139
25,2019-07-02 10:40:53,153,47
869,2019-07-03 01:40:31,118,127
335,2019-07-02 21:16:44,189,142
533,2019-07-03 20:38:02,32,159
685,2019-07-01 15:08:53,81,32
875,2019-07-03 04:11:39,108,21
53,2019-07-01 19:00:56,49,26
944,2019-07-03 05:37:52,25,142
31,2019-07-03 05:31:32,156,45
448,2019-07-03 03:55:22,81,52
897,2019-07-03 14:07:19,183,149
917,2019-07-01 05:16:39,74,192
26,2019-07-02 09:44:19,14,78
174,2019-07-02 00:08:20,7,51
773,2019-07-02 13:54:17,48,107
518,2019-07-03 11:13:19,5,170
664,2019-07-03 14:21:33,99,108
487,2019-07-01 12:30:28,95,0
131,2019-07-03 10:50:56,22,24
749,2019-07-03 10:40:49,127,96
272,2019-07-02 13:55:39,140,127
521,2019-07-02 14:08:40,154,13
287,2019-07-03 18:57:24,82,121
665,2019-07-02 09:28:11,49,52
113,2019-07-02 08:13:57,116,188
429,2019-07-03 00:20:56,197,71
454,2019-07-02 07:18:12,198,169
866,2019-07-02 18:10:01,61,54
740,2019-07-01 00:21:21,67,173
286,2019-07-01 20:12:32,54,23
553,2019-07-01 18:24:34,118,198
609,2019-07-02 22:56:44,82,86
659,2019-07-01 09:17:24,41,181
36,2019-07-02 01:18:46,123,132
801,2019-07-01 16:40:53,67,101
632,2019-07-03 07:46:12,71,67
542,2019-07-01 03:24:44,150,19
616,2019-07-02 19:02:04,17,30
272,2019-07-02 09:50:24,112,3
675,2019-07-02 08:52:34,86,182
10,2019-07-01 02:30:28,76,61
139,2019-07-01 20:37:35,157,190
662,2019-07-03 01:22:22,193,47
412,2019-07-01 19:58:38,150,105
134,2019-07-01 08:13:39,49,3
958,2019-07-02 20:34:48,27,151
257,2019-07-03 14:00:44,142,115
560,2019-07-03 01:10:31,68,139
146,2019-07-01 18:11:12,34,142
581,2019-07-03 17:29:26,105,147
132,2019-07-02 03:48:52,7,99
203,2019-07-01 03:48:34,195,40
700,2019-07-03 03:32:51,88,27
773,2019-07-01 01:25:12,94,65
434,2019-07-01 11:14:58,71,40
277,2019-07-03 08:18:38,114,95
662,2019-07-02 03:47:03,55,47
373,2019-07-01 23:42:32,58,197
171,2019-07-01 12:19:23,109,102
120,2019-07-02 06:21:38,91,193
392,2019-07-01 00:33:40,198,21
965,2019-07-01 19:06:13,172,165
469,2019-07-03 21:09:36,61,137
806,2019-07-01 10:18:48,153,128
429,2019-07-01 02:17:58,50,159
696,2019-07-03 20:57:13,26,131
13,2019-07-01 21:20:35,161,197
444,2019-07-01 02:13:07,44,19
582,2019-07-01 09:30:18,84,116
155,2019-07-03 21:09:12,52,94
243,2019-07-01 19:29:37,82,104
962,2019-07-02 16:47:03,190,12
68,2019-07-02 06:51:26,35,70
93,2019-07-02 08:56:29,18,66
760,2019-07-03 09:56:54,144,199
615,2019-07-02 21:01:57,51,45
4,2019-07-03 04:45:54,169,173
748,2019-07-02 01:39:41,11,141
438,2019-07-01 12:55:21,198,7
751,2019-07-03 19:59:31,132,98
336,2019-07-01 23:15:47,123,123
416,2019-07-03 11:18:40,73,193
943,2019-07-03 12:12:30,96,125
88,2019-07-01 01:59:26,42,58
34,2019-07-02 02:46:57,111,54
548,2019-07-03 02:10:32,91,120
2,2019-07-03 16:00:43,31,109
449,2019-07-01 07:38:20,116,25
429,2019-07-03 00:36:55,184,33
829,2019-07-02 10:30:50,33,33
46,2019-07-01 18:17:11,164,182
972,2019-07-02 10:11:56,81,140
598,2019-07-01 02:21:49,195,51
878,2019-07-01 05:41:48,161,40
903,2019-07-03 21:44:11,87,19
339,2019-07-03 15:42:36,180,60
35,2019-07-03 09:41:30,179,42
943,2019-07-01 22:20:25,113,56
103,2019-07-03 17:46:48,94,108
729,2019-07-01 04:55:48,176,3
911,2019-07-01 18:37:54,197,4
407,2019-07-03 21:02:25,64,111
610,2019-07-02 16:55:00,93,193
210,2019-07-02 05:04:03,90,134
160,2019-07-03 23:58:27,49,107
366,2019-07-01 09:37:42,115,197
125,2019-07-01 14:10:54,149,142
152,2019-07-01 23:29:02,75,75
126,2019-07-03 18:04:00,17,48
431,2019-07-03 02:08:25,197,173
621,2019-07-02 12:18:03,155,33
717,2019-07-02 11:07:16,167,17
882,2019-07-03 03:07:00,0,78
998,2019-07-03 18:21:42,62,105
146,2019-07-01 06:35:26,120,118
655,2019-07-02 03:27:40,80,160
952,2019-07-03 22:19:05,153,199
668,2019-07-01 05:52:22,151,138
213,2019-07-02 06:09:10,147,60
405,2019-07-01 09:30:32,70,2
939,2019-07-02 06:50:40,49,162
827,2019-07-01 12:09:27,53,0
154,2019-07-01 10:00:49,169,51
540,2019-07-03 06:52:30,117,59
701,2019-07-03 01:00:18,105,138
618,2019-07-03 22:53:34,112,121
285,2019-07-03 02:12:31,126,146
515,2019-07-03 21:16:17,55,69
118,2019-07-02 19:38:46,55,55
935,2019-07-01 03:02:49,30,172
633,2019-07-01 10:35:42,17,16
585,2019-07-03 20:04:02,66,18
23,2019-07-03 14:04:13,152,101
650,2019-07-03 14:18:06,34,78
8,2019-07-02 02:16:41,94,109
304,2019-07-01 05:52:10,62,17
543,2019-07-01 12:20:04,155,49
285,2019-07-03 17:09:58,84,176
689,2019-07-01 21:49:41,94,142
204,2019-07-01 08:21:29,72,79
630,2019-07-03 10:02:28,39,8
157,2019-07-03 12:59:03,79,44
741,2019-07-02 20:16:26,183,157
812,2019-07-03 06:11:25,146,193
500,2019-07-03 00:15:42,115,7
752,2019-07-03 23:02:02,26,187
369,2019-07-02 06:17:55,127,42
346,2019-07-02 07:34:31,188,98
233,2019-07-01 02:42:32,107,10
505,2019-07-02 10:28:03,75,191
787,2019-07-02 11:17:02,173,102
232,2019-07-03 19:51:48,13,177
311,2019-07-02 12:19:46,73,166
361,2019-07-03 03:38:46,177,89
15,2019-07-02 18:46:40,143,109
780,2019-07-02 17:11:08,79,151
252,2019-07-02 15:49:58,133,139
990,2019-07-03 20:04:50,173,98
620,2019-07-01 21:33:10,194,146
212,2019-07-03 06:46:17,94,72
719,2019-07-02 17:38:57,155,188
246,2019-07-03 16:52:02,162,101
244,2019-07-03 01:07:37,159,130
168,2019-07-03 06:21:47,93,88
993,2019-07-01 18:29:38,193,17
66,2019-07-03 20:46:11,145,24
718,2019-07-02 13:59:46,53,196
446,2019-07-03 02:56:41,160,109
982,2019-07-02 12:21:19,184,88
229,2019-07-01 07:37:37,186,151
121,2019-07-02 15:48:26,144,179
355,2019-07-02 14:29:14,97,120
150,2019-07-01 01:52:13,75,119
5,2019-07-01 01:09:17,183,189
856,2019-07-01 16:39:46,50,65
647,2019-07-03 09:28:32,132,26
289,2019-07-01 05:49:19,169,172
48,2019-07-01 08:37:59,170,112
971,2019-07-01 09:34:12,194,49
141,2019-07-03 22:41:14,197,71
171,2019-07-03 00:57:00,140,33
695,2019-07-01 15:42:38,134,130
326,2019-07-03 23:46:49,10,94
379,2019-07-02 04:15:50,75,60
678,2019-07-03 21:01:48,25,170
496,2019-07-03 22:10:40,137,166
947,2019-07-01 07:41:42,172,44
335,2019-07-02 16:28:51,95,157
103,2019-07-02 22:19:51,13,189
851,2019-07-01 10:21:02,123,124
295,2019-07-03 02:24:52,173,141
614,2019-07-01 19:15:14,102,111
341,2019-07-03 22:45:25,94,81
302,2019-07-02 04:03:49,41,115
712,2019-07-03 01:44:26,148,130
819,2019-07-02 06:39:36,186,71
893,2019-07-01 15:32:24,30,1
708,2019-07-01 03:30:52,52,132
4,2019-07-03 04:01:57,146,138
153,2019-07-02 12:19:48,102,194
898,2019-07-02 13:47:09,191,176
315,2019-07-01 00:47:20,181,91
161,2019-07-02 11:21:19,199,129
43,2019-07-02 04:29:11,27,157
648,2019-07-03 16:03:45,172,61
430,2019-07-02 09:59:41,96,181
223,2019-07-03 00:28:50,28,123
455,2019-07-03 01:11:03,148,98
996,2019-07-01 09:38:06,99,106
69,2019-07-03 15:06:56,179,118
292,2019-07-02 05:50:13,78,48
894,2019-07-01 14:36:51,15,139
564,2019-07-02 16:06:12,74,163
558,2019-07-03 16:06:51,72,182
28,2019-07-01 08:52:59,58,94
788,2019-07-01 22:51:29,190,31
457,2019-07-03 10:19:18,10,26
339,2019-07-03 15:44:52,51,32
767,2019-07-01 18:56:13,19,164
346,2019-07-01 05:22:34,103,31
277,2019-07-01 12:03:21,144,78
166,2019-07-02 22:25:20,11,141
128,2019-07-03 08:43:46,191,137
521,2019-07-01 00:46:40,130,15
382,2019-07-01 17:05:21,110,1
21,2019-07-02 11:01:58,25,194
80,2019-07-02 00:35:28,32,3
912,2019-07-03 09:15:07,0,67
590,2019-07-02 18:10:58,84,134
785,2019-07-01 16:18:57,198,25
403,2019-07-02 06:10:53,59,182
666,2019-07-03 18:35:00,3,96
798,2019-07-01 04:55:09,33,19
656,2019-07-03 22:18:59,113,187
877,2019-07-01 23:35:27,99,22
168,2019-07-03 20:24:38,128,171
675,2019-07-02 09:04:47,162,25
415,2019-07-03 10:14:05,161,183
766,2019-07-01 14:58:02,39,166
353,2019-07-02 14:52:49,0,59
207,2019-07-02 16:01:28,187,12
707,2019-07-03 01:00:46,68,155
684,2019-07-02 06:29:15,114,88
626,2019-07-01 17:16:47,68,178
587,2019-07-02 19:49:59,181,26
997,2019-07-01 20:37:35,91,132
496,2019-07-02 08:56:32,177,11
305,2019-07-03 09:08:25,123,73
97,2019-07-02 01:43:11,1,70
327,2019-07-03 19:38:41,196,74
660,2019-07-01 00:14:52,92,59
638,2019-07-03 15:35:28,157,136
909,2019-07-02 16:05:50,99,157
847,2019-07-03 00:25:06,103,5
191,2019-07-01 03:07:30,104,141
414,2019-07-03 18:05:13,143,142
562,2019-07-02 08:17:43,7,10
534,2019-07-02 11:30:38,35,176
630,2019-07-03 23:23:40,91,79
95,2019-07-02 00:30:21,35,36
851,2019-07-03 13:25:34,124,0
887,2019-07-02 23:47:10,146,197
437,2019-07-02 08:27:39,167,157
11,2019-07-01 11:15:14,197,29
376,2019-07-01 07:06:35,194,43
437,2019-07-03 13:30:35,149,98
803,2019-07-01 22:36:45,126,143
520,2019-07-03 15:34:24,118,75
946,2019-07-02 03:54:49,38,156
708,2019-07-03 05:41:28,54,21
503,2019-07-01 10:42:39,104,106
228,2019-07-03 14:07:26,72,1
530,2019-07-02 11:42:06,59,39
505,2019-07-02 03:58:50,58,47
635,2019-07-01 04:16:10,125,10
923,2019-07-03 14:36:44,129,13
634,2019-07-02 10:00:30,100,104
246,2019-07-03 03:24:46,2,166
728,2019-07-03 23:40:25,139,49
945,2019-07-02 19:42:07,19,181
217,2019-07-02 20:52:55,2,76
659,2019-07-02 15:40:42,118,189
685,2019-07-03 08:42:30,191,147
624,2019-07-03 20:34:53,37,149
187,2019-07-02 06:11:57,194,29
711,2019-07-03 21:32:35,59,21
215,2019-07-03 21:36:37,82,141
170,2019-07-02 19:02:44,58,118
438,2019-07-02 03:48:27,146,194
185,2019-07-02 09:50:53,112,24
526,2019-07-02 11:33:21,180,91
627,2019-07-02 12:14:54,128,31
80,2019-07-03 15:09:38,110,23
575,2019-07-03 09:18:02,121,158
715,2019-07-02 07:47:48,125,142
771,2019-07-02 22:23:17,56,197
316,2019-07-01 05:51:49,94,58
604,2019-07-02 01:16:19,44,107
90,2019-07-03 18:27:22,97,169
643,2019-07-03 01:30:27,2,184
137,2019-07-01 01:19:38,121,127
602,2019-07-01 23:29:02,120,177
855,2019-07-03 00:36:07,45,134
204,2019-07-01 01:51:29,171,34
595,2019-07-02 12:17:02,84,136
345,2019-07-01 08:03:20,49,117
983,2019-07-03 20:16:29,61,199
727,2019-07-02 15:28:52,135,38
438,2019-07-02 21:56:46,152,112
722,2019-07-02 02:42:55,169,88
201,2019-07-03 17:48:35,169,30
702,2019-07-03 19:36:50,21,198
576,2019-07-03 21:38:45,185,48
495,2019-07-01 00:38:57,98,157
347,2019-07-01 10:24:03,11,57
956,2019-07-02 13:19:11,76,186
348,2019-07-01 13:57:38,29,101
793,2019-07-01 19:12:16,8,103
1,2019-07-02 21:57:19,144,128
351,2019-07-02 00:39:39,120,194
807,2019-07-03 05:53:07,164,161
149,2019-07-02 16:14:49,108,33
59,2019-07-01 16:26:39,152,124
659,2019-07-01 20:05:16,22,49
253,2019-07-03 01:30:18,68,22
817,2019-07-01 17:46:54,183,61
263,2019-07-03 12:42:59,141,138
622,2019-07-02 18:51:43,81,13
994,2019-07-03 08:21:17,141,73
59,2019-07-01 23:45:36,150,143
20,2019-07-01 02:37:19,157,38
824,2019-07-02 05:18:18,51,86
954,2019-07-02 20:27:57,78,149
687,2019-07-03 07:43:17,73,183
562,2019-07-02 10:34:05,19,53
187,2019-07-02 11:18:46,94,183
57,2019-07-02 13:18:04,119,82
953,2019-07-01 01:18:08,198,178
174,2019-07-01 05:21:44,6,8
958,2019-07-03 16:51:41,141,135
605,2019-07-01 18:06:51,144,10
921,2019-07-03 01:29:55,136,181
169,2019-07-02 21:47:15,168,32
737,2019-07-03 19:44:33,109,70
906,2019-07-02 17:20:19,31,87
246,2019-07-02 02:51:19,165,122
859,2019-07-01 17:42:26,172,161
160,2019-07-02 07:53:20,145,172
616,2019-07-02 17:24:06,29,198
659,2019-07-02 04:05:29,109,72
590,2019-07-02 08:59:06,180,188
201,2019-07-02 09:39:28,146,146
986,2019-07-02 18:54:15,97,37
372,2019-07-03 17:51:11,88,177
851,2019-07-03 03:45:56,52,46
556,2019-07-02 00:03:17,101,93
294,2019-07-02 11:51:41,36,103
185,2019-07-01 01:26:17,63,98
62,2019-07-03 13:30:33,132,42
869,2019-07-02 01:17:31,188,176
363,2019-07-03 04:06:49,86,21
731,2019-07-03 06:28:53,56,18
224,2019-07-03 08:12:24,30,118
22,2019-07-02 22:34:08,113,119
646,2019-07-02 23:15:36,133,107
207,2019-07-02 17:46:19,59,120
603,2019-07-01 22:23:23,35,115
555,2019-07-01 07:24:02,198,130
399,2019-07-03 14:05:41,147,3
42,2019-07-01 00:50:11,161,90
680,2019-07-01 11:44:41,118,103
832,2019-07-01 01:48:05,116,114
489,2019-07-03 11:04:04,159,6
258,2019-07-03 00:59:56,93,196
182,2019-07-03 09:35:32,72,126
840,2019-07-01 14:48:52,39,80
318,2019-07-01 10:48:23,69,69
760,2019-07-02 17:17:18,25,20
510,2019-07-02 22:38:25,84,46
278,2019-07-03 04:54:25,167,81
283,2019-07-01 06:35:45,189,123
376,2019-07-03 09:07:08,26,49
421,2019-07-03 22:50:46,110,113
630,2019-07-02 10:38:34,45,102
100,2019-07-01 08:26:05,27,112
609,2019-07-01 00:42:36,98,173
262,2019-07-01 03:46:01,1,34
5,2019-07-03 08:53:57,58,85
84,2019-07-01 12:09:34,146,118
143,2019-07-02 16:55:41,161,173
822,2019-07-02 00:24:56,59,157
783,2019-07-02 18:24:33,128,109
238,2019-07-01 16:57:18,90,113
956,2019-07-02 17:17:10,93,180
404,2019-07-02 11:57:04,177,118
644,2019-07-02 20:41:40,194,132
496,2019-07-01 11:42:07,85,37
242,2019-07-02 16:49:48,157,156
609,2019-07-03 09:40:58,190,42
27,2019-07-02 20:56:32,76,12
105,2019-07-02 00:42:35,74,179
234,2019-07-02 14:32:57,27,23
742,2019-07-01 21:21:53,123,27
375,2019-07-01 23:47:39,162,131
728,2019-07-02 05:35:09,90,67
79,2019-07-02 15:47:39,10,24
891,2019-07-03 19:13:58,179,131
748,2019-07-01 03:52:42,115,197
452,2019-07-03 20:14:49,8,188
714,2019-07-02 06:19:14,46,150
439,2019-07-02 16:34:34,167,179
626,2019-07-03 08:34:34,196,70
320,2019-07-01 05:36:27,182,28
236,2019-07-02 03:55:49,135,94
850,2019-07-02 21:48:10,196,56
350,2019-07-02 19:23:30,128,158
150,2019-07-02 12:38:07,75,168
760,2019-07-03 13:13:44,1,113
288,2019-07-01 01:43:52,129,198
785,2019-07-02 12:26:48,12,116
273,2019-07-03 08:43:07,112,174
145,2019-07-01 15:04:49,130,7
463,2019-07-03 20:02:32,44,131
31,2019-07-02 23:47:01,123,35
181,2019-07-01 03:49:42,36,1
557,2019-07-01 20:22:43,109,108
357,2019-07-02 07:38:35,17,169
245,2019-07-02 12:31:28,28,99
882,2019-07-01 17:07:40,161,168
191,2019-07-03 05:20:42,3,88
419,2019-07-03 13:41:56,168,157
397,2019-07-02 03:13:57,72,16
523,2019-07-02 08:39:07,184,115
143,2019-07-02 16:18:42,59,99
399,2019-07-03 18:37:09,77,117
481,2019-07-02 18:27:28,53,92
349,2019-07-02 21:54:03,67,185
37,2019-07-03 20:52:35,193,53
111,2019-07-01 04:51:22,14,32
476,2019-07-03 20:03:00,185,171
675,2019-07-03 13:53:48,185,15
719,2019-07-02 17:12:55,31,78
683,2019-07-01 11:16:54,66,38
219,2019-07-03 01:13:52,63,103
328,2019-07-03 01:25:10,10,121
879,2019-07-01 03:50:34,65,196
393,2019-07-01 20:50:53,35,58
752,2019-07-02 00:57:14,78,198
335,2019-07-01 09:13:46,15,35
300,2019-07-03 23:41:26,182,98
147,2019-07-02 16:46:19,145,75
890,2019-07-02 06:08:34,107,16
425,2019-07-02 13:29:17,139,145
352,2019-07-03 12:48:12,108,96
733,2019-07-03 18:40:26,169,109
935,2019-07-02 20:15:42,24,44
587,2019-07-02 03:29:25,49,74
100,2019-07-03 11:26:24,109,149
941,2019-07-03 13:10:16,68,108
603,2019-07-01 13:00:29,153,64
214,2019-07-03 15:39:20,72,98
476,2019-07-02 07:11:38,187,46
55,2019-07-03 04:25:32,192,9
178,2019-07-01 14:13:22,109,57
496,2019-07-02 20:59:55,100,123
8,2019-07-03 10:35:51,185,35
435,2019-07-02 07:05:57,36,95
2,2019-07-03 07:29:34,16,86
321,2019-07-03 21:15:14,165,107
533,2019-07-02 02:21:41,49,129
630,2019-07-01 03:02:35,75,140
756,2019-07-02 02:23:35,108,199
806,2019-07-02 10:12:39,47,175
864,2019-07-01 19:47:23,172,5
409,2019-07-01 08:05:17,81,188
769,2019-07-03 05:42:41,152,53
311,2019-07-01 13:52:05,73,55
179,2019-07-02 21:18:31,52,145
196,2019-07-01 02:53:26,144,122
824,2019-07-01 11:34:34,95,154
786,2019-07-02 21:59:55,138,73
729,2019-07-01 04:58:59,122,126
850,2019-07-02 23:13:11,113,83
117,2019-07-02 08:51:18,169,32
397,2019-07-03 00:16:33,141,93
179,2019-07-01 15:38:11,12,98
523,2019-07-03 17:03:24,164,89
29,2019-07-01 02:03:25,164,3
478,2019-07-01 02:54:17,15,72
46,2019-07-02 06:25:35,74,119
307,2019-07-02 11:59:33,79,100
888,2019-07-01 17:07:55,131,43
148,2019-07-03 14:38:24,99,157
771,2019-07-02 18:31:10,147,166
264,2019-07-01 06:08:31,70,73
824,2019-07-02 00:09:54,113,100
575,2019-07-03 07:03:28,65,51
652,2019-07-02 21:27:50,190,69
932,2019-07-03 19:30:38,115,143
733,2019-07-03 09:05:08,161,18
225,2019-07-02 18:23:55,61,108
843,2019-07-02 12:13:40,108,135
984,2019-07-01 12:27:06,18,2
602,2019-07-02 08:05:23,65,109
340,2019-07-01 06:10:45,157,65
766,2019-07-02 15:58:58,19,178
778,2019-07-01 05:40:42,118,124
109,2019-07-03 08:38:21,135,150
711,2019-07-03 13:02:32,160,194
875,2019-07-03 18:49:32,14,38
106,2019-07-01 11:50:52,132,22
143,2019-07-01 11:27:58,183,99
26,2019-07-01 13:26:13,165,45
903,2019-07-01 08:35:19,54,49
19,2019-07-01 11:48:32,69,59
64,2019-07-02 21:01:33,51,104
536,2019-07-01 20:03:39,114,0
790,2019-07-01 13:11:41,174,56
592,2019-07-02 11:19:55,54,7
910,2019-07-02 09:51:03,88,116
842,2019-07-02 06:02:18,29,65
436,2019-07-03 13:08:45,10,101
424,2019-07-01 07:24:55,100,30
650,2019-07-01 21:04:21,72,170
700,2019-07-02 21:39:14,78,82
993,2019-07-03 04:26:02,112,149
732,2019-07-03 17:32:50,193,118
524,2019-07-01 14:14:30,83,31
979,2019-07-03 03:34:01,104,2
850,2019-07-01 09:53:29,45,165
186,2019-07-03 13:12:38,155,180
790,2019-07-01 06:44:55,43,30
454,2019-07-02 22:48:48,86,33
831,2019-07-03 22:02:41,47,87
230,2019-07-03 10:48:34,187,138
32,2019-07-03 05:04:50,194,193
183,2019-07-01 10:15:42,174,162
976,2019-07-01 01:15:07,84,43
677,2019-07-01 01:17:49,195,7
879,2019-07-01 00:47:14,30,119
494,2019-07-02 17:12:16,32,34
462,2019-07-02 13:34:56,40,46
425,2019-07-03 22:55:45,165,166
259,2019-07-03 19:09:24,97,118
190,2019-07-03 00:59:22,17,59
614,2019-07-03 20:10:52,169,164
630,2019-07-03 14:52:40,24,93
249,2019-07-02 14:55:32,23,129
332,2019-07-03 09:43:18,170,43
467,2019-07-01 02:16:15,85,75
